Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	A1	A3	A5	B2	B4	B6	D1	D3	D5	B1	B3	B5	D8	D10	D12	A8	A10	A12	C2	C4	C6
Compound3085	NP-002047	C20 H28 O5	NA		394.20302	15.862	1600728.03723409	4152651.73969627	3563587.93172408	1940571.86229982	13222286.5844685	1893208.07090591	454559.196509141	6129654.76992905	2483440.1638375	2128634.56742129	6242809.09189521	293716.314567139	675886.708920866	5251592.82634233	1865268.79697928	3105561.63124594	67109.2147423056	16893273.8908406	143331.616245261	16458413.0536732	4658392.31357055
Compound3094	Diundecylpentylamine	C27 H57 N	NA		395.44842	25.752	184071.863095283	565882.840131626	158013.499187991	192803.617903813	530574.983122732	253052.679977315	71382.3148236531	245610.356510577	80911.4933744276	214383.518709545	843618.038252474	22044.5713039614	244895.96984867	266527.079958289	657548.997763476	47891.131375447	180857.923801334	138060.51545423	93344.4626975643	351711.697455683	21558.0823811803
Compound3098	5-({[(2R,4S,5R)-5-(6-Cyclopentyl-2-methyl-4-pyrimidinyl)-1-azabicyclo[2.2.2]oct-2-yl]methyl}amino)-5-oxopentanoic acid	C23 H34 N4 O3	NA		396.25156	15.216	43968.0773171953	91455.0899507359	94273.3911016148	87296.1533799871	1320519.50855403	677939.491240009	486543.030023224	443658.533475378	173532.562525281	239505.651168219	288898.747718647	50123.5793926642	11385834.0196203	4590521.59593051	17389420.153783	805977.630310104	184916.686743884	337585.256028897	62748.2927037827	114342.945719373	38892.2307780286
Compound3100	N,N,N',N'-Tetrabutyloctanediamide	C24 H48 N2 O2	NA		396.37104	22.552	24424201.459367	18042071.7504394	6010276.06424364	2809795.10720012	1333377.33019603	5396617.15999741	29739350.6600668	2122549.26995924	2203941.29781701	10264708.0622518	14924173.3208431	4562450.75607285	12104264.3655289	18125206.5685638	51534415.5677838	12136893.5035834	9816426.3329809	6593276.04204137	718870.47153855	19378805.0195595	12876442.2769163
Compound3103	ethyl 1-{[1-benzyl-3-(tert-butyl)-1H-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate	C23 H31 N3 O3	NA		397.23334	19.472	125225.072599089	583764.808046667	321701.470262655	464999.66356704	2782392.77421783	2025770.00664316	1333694.138834	2368664.45439847	1689071.42273353	156742.730419056	2385688.37243649	213864.834584098	325969.989634318	303006.219951805	2054865.1570031	1497090.7897263	7232143.5856249	2757607.75746302	126073.5113612	78279.071597053	294319.800093551
Compound3105	3-Pyridinylmethyl (5E,11E,14E)-5,11,14-icosatrienoate	C26 H39 N O2	NA		397.29752	18.154	5501427.82851231	5792997.57713564	2094673.11051354	6260231.28229749	6089069.17468533	2253461.07821441	3599555.1499867	3437275.29528929	1478856.30081075	3536215.5781359	5150963.13026132	1545108.45540126	6713723.27078332	2305570.69922541	6768035.4113114	12300218.6054772	10275778.0006473	1584898.38583202	2426907.82031773	3585303.879405	850365.181864595
Compound3115	N-[4-(Octyloxy)phenyl]-9-acridinamine	C27 H30 N2 O	NA		398.23705	18.291	272926.597656891	152562.576562285	31458.3488042373	163615.2691284	130157.834895206	36586.5426044301	273506.152022117	217442.256125357	43203.8288883708	151135.686436964	194642.813024912	25445.5222164141	239067.36199123	120825.113394677	463035.665740396	454149.67898857	177457.045607482	22965.9670602156	97258.8729994588	113192.313107151	29775.1064957808
Compound3117	dilauroyl peroxide	C24 H46 O4	NA		398.33979	34.192	791490.787728023	791521.896191219	647533.84185309	17989.8893144123	738226.82132023	693176.764290916	443790.810496039	588217.938833504	65150.4433411378	1149002.97239161	671710.750306604	335406.509660386	900948.660729425	1169083.88190549	5543799.9708216	2044438.01760643	1526802.57237433	42265.3351385629	383204.397672284	1572141.80506186	594514.526384555
Compound3119	2-(1-Benzyl-2-methyl-1H-indol-3-yl)-5,7-dimethyl-1,3-diazatricyclo[3.3.1.1~3,7~]decan-6-one	C26 H29 N3 O	NA		399.23006	35.333	2455.61313390252	1843.22006600224	2085.24718373689	222477.852526911	3850.46714195023	2245.74684532124	2014.79001003517	1916.6703194458	1480.65761137054	1820.3617150982	3489.08107734072	1662.952263933	5436.86746802284	3128.81595072159	4478.31835227724	134575.887341012	3621.72101475596	1986.54452500488	69521.1406899971	4264.10710323281	2121.90348947905
Compound3123	Palmitoylcarnitine	C23 H45 N O4	NA		399.33415	21.219	423185.654263312	921781.209787082	511699.01922988	591361.222941245	1390062.76071386	2282723.92040252	46110.7779669693	283042.927245501	74391.8671427919	2262875.47944037	2483004.33137574	2103941.69194533	2343104.32162927	579875.243907443	1525455.18534176	1243923.61866885	2358322.22192881	3046863.01527885	129129.984656871	2856075.40860763	1398390.0470924
Compound3133	2,2'-[1,2-Ethanediylbis(oxy)]bis(N,N-dibutylacetamide)	C22 H44 N2 O4	NA		400.32969	15.613	250421.499502383	220769.908152016	461630.915240699	387488.745631791	242942.97441738	251904.710094184	374810.147181192	1027113.91927611	827714.217996565	300788.670556468	148335.936551902	188669.660703574	64261.0661341341	336427.578125695	90929.6852397584	635362.616595015	748437.542029565	190045.11061156	333869.998908528	92542.8499461495	239955.153314298
Compound3144	hernanol	C22 H26 O7	NA		402.16738	18.231	475408.117007169	930489.056607942	608970.463297856	547368.824774502	3719115.60388263	920763.781891438	775922.281127419	1527700.58194908	1089269.29800517	692744.94767762	1135772.52499736	525508.578986868	711141.603288032	725439.864503048	1256937.48880133	1264197.39173385	1913197.93123798	1160286.09099467	547769.239574503	964669.580369649	696258.989149717
Compound3147	6-Hydroxy-5-(3-methylbutyl)-2-{[2-(4-morpholinyl)ethyl]sulfanyl}-1-phenyl-4(1H)-pyrimidinone	C21 H29 N3 O3 S	NA		403.19484	13.371	39071.1467155207	67304.8813986257	29079.6868863575	587039.358333678	223443.300134745	40957.4358810996	15171.7470026732	36812.9710928876	32469.9048593769	23933.4777641201	30544.2139872286	16815.5666163281	447545.592872825	63800.4541397965	44825.1247128396	1275806.11295547	66944.6254236531	33318.6096921373	408680.241718501	36511.6462236414	27965.4376791946
Compound3148	3,7,11,15-Tetramethylhexadecyl nicotinate	C26 H45 N O2	NA		403.34447	23.188	3131826.17190672	2108265.96350542	1070664.69121427	322972.984380987	582927.192185502	298635.838666274	1236530.66565576	695325.403722015	237403.378817071	1174393.99015158	1323536.19940228	196662.460994616	4873771.21643873	1415314.96520874	5468806.56739656	1154182.09274007	2747776.30038638	260302.364981951	445749.244641783	1742746.9428129	323817.24008437
Compound3151	Methyl 2,3-dideoxy-6-O-tritylhexopyranoside	C26 H28 O4	NA		404.19832	23.306	1739930.62287375	2287532.60988307	2299940.56496483	1696170.61378207	4202743.39656292	1488036.17928393	1155888.27135511	1766399.98018305	2139353.84385134	1721576.30263354	2969057.61242407	1479382.02447039	2933259.9832912	2644192.50080605	8323038.83360528	1540353.030247	2711839.69428483	1178335.27742376	1092140.25665259	3613566.16457563	1518118.7566
Compound3156	5?-androstane-3?,17?-diol dipropionate	C25 H40 O4; C18 H37 F N6 O3	NA		404.29265	23.281	178696.293727673	254111.45943313	146638.617364711	63514.3976352415	1395734.68007814	660930.36642156	147819.456895188	314983.426985516	192588.197351628	225313.031663484	256964.642903563	103444.243140361	145402.357621705	407063.568364641	165007.840213776	346041.767361225	381721.433363156	478701.549570333	119827.915848494	396134.928461596	365559.396956277
Compound3164	Methyl 3,12-dihydroxycholan-24-oate	C25 H42 O4	NA		406.30806	24.208	190393.240157469	118517.450741495	201583.400606135	78554.7905494994	989601.920358928	478308.893633793	43316.9014129715	179639.556660247	41307.895267983	200557.833027362	325393.441961105	111500.380670068	160899.462679	149604.957045708	177780.188831209	282527.519254804	290596.020123438	192579.032620156	81327.0889316958	528692.676816688	169628.972188694
Compound3167	1-Acetyl-3,7-diphenyl-5-(p-dimethylaminophenyl)-1,2-diazepin	C27 H25 N3 O	NA		407.19873	23.403	145744.892714832	334017.882359946	130431.176946165	59808.7310797518	75498.63100751	53360.239044164	160342.223139416	158450.817158151	53846.5979394632	230544.522413171	666912.689075164	248431.893684532	394092.613040555	92941.9467108844	1193905.85681037	331677.693034428	417075.978944875	52243.1960080024	149766.891549526	586359.175929127	60538.5754982738
Compound3168	AR-C-239	C24 H29 N3 O3	NA		407.22179	12.222	3985.4560017801	6333.80827153912	16840.0744926698	4844.07184503511	12570.2335735956	12773.6178603578	6059.41250125643	6097.68437347773	6026.67140764167	8118.04744725766	9026.2093873492	9817.81568424739	4800.08730867575	7177.24035487609	19054.53969549	6284.17089098423	4829.02907070767	122561.069849138	6318.12028731444	17951.0243976438	6584.03753430274
Compound3169	Leu-Leu-Tyr	C21 H33 N3 O5	NA		407.24111	15.167	53476.1664377942	47005.6031310052	32385.9482410299	130715.491887347	406882.034614093	103267.71481828	60596.1707417567	118525.309774494	100571.159272752	50799.7378342436	60576.247827137	22745.8754891274	62120.8185578614	55087.6158235371	98728.7215435424	93664.3677089768	123242.246692121	327653.756781462	27328.0201255154	73975.5684050828	98210.488762173
Compound3173	(1R,9R)-5-(2-Methylphenyl)-11-(propylsulfonyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one	C21 H26 N2 O3 S	NA		408.15422	18.447	5389530.7281409	8948004.91160538	6109439.57786009	5456465.54943084	2062118.37541217	914016.227234724	6935562.08789875	14730944.2455514	11204004.3273845	8766897.633097	13046632.0437079	7284979.07341043	9648489.81079786	9618154.08239143	14191797.4521607	7298526.23128811	11416912.463015	4356815.44831544	4051586.0587153	3691887.77904658	6339762.390153
Compound3177	9,16-Diaza-12,13-dithiatetracosan-1,24-diol	C20 H44 N2 O2 S2	NA		408.28292	22.188	14005.6626999831	15393.6236106161	9222.64883513495	256808.999089958	174291.262197512	17687.2167242429	11511.760042799	13265.2931882222	7006.6663691779	13548.8767257182	14442.2192170795	10128.0637867369	29121.5288402734	13927.6538475539	28811.3339146082	70505.2382149053	583731.448857542	21194.2426591659	86641.5237593072	38498.8005907505	13207.3001574576
Compound3189	6-Methoxy-1-pentadecyl-3,4-dihydro-2H-beta-carboline	C27 H42 N2 O	NA		410.32913	23.702	900554.83241523	3594856.59808948	5713659.38330105	283118.733717051	5210322.13493817	4205747.72346405	986798.758186738	2418987.40869147	5992169.49986618	2801758.00581877	8432944.44860674	2175047.99472938	1171216.52012186	5132840.76464183	11997682.4117843	100567.279117798	2013373.51568154	4526258.35469894	282147.855633453	3853017.22906336	4152794.94720097
Compound3193	3-Hydroxyhexadecadienoylcarnitine	C23 H41 N O5	NA		411.29817	19.44	80423.3053100578	83400.1290572258	129204.435179651	114685.805151763	584347.567252938	468309.769796239	38490.6078881104	76348.143821728	39580.2389387446	163388.452981619	217686.950752425	69981.5093760525	118408.950408854	461948.983047317	71074.1535948536	177470.228393837	351423.859818379	162084.620848595	161937.095258138	367486.893566133	388743.842411523
Compound3196	5-[(10Z)-14-(3,5-dihydroxyphenyl)tetradec-10-en-1-yl]benzene-1,3-diol	C26 H36 O4	NA		412.25871	35.189	66444.354075888	127413.855143382	89507.6883321239	36344.0677867504	119378.055861149	72935.0609358613	28169.1593159733	247569.563957681	102472.280906709	53132.5655363173	48765.4784205017	23921.492589345	96318.4426767516	275239.6572308	2222326.66800156	134244.607313433	138010.697875206	120921.392927915	76866.089387797	162741.388636896	158958.50228282
Compound3198	MFCD00040496	C25 H48 O4	NA		412.35557	26.846	1072181.66872614	217901.677790923	243574.643956172	685379.477624908	54376.8959275112	437698.524843396	55452.5301404723	138506.454983166	55703.9654665437	168909.256458678	433531.545612352	15580.7123775699	337917.451929734	410152.382976719	141125.233718137	41906.0920469032	861189.590707552	556754.415698332	159440.482158298	172212.924663167	25047.7106399403
Compound3204	Inspra	C24 H30 O6	NA		414.20351	19.661	54175.6649578201	253699.624903393	125721.294418773	454608.328852173	2235028.22043212	1477808.20502496	445713.01962052	914019.213509044	537586.985978328	738903.254580649	334222.335555858	265802.449867771	415987.834476523	530026.559146657	449643.670001284	546076.437126572	1726463.92514984	924176.424280704	117814.703034089	100977.318431619	53712.6340109957
Compound3205	Bis(4-ethylbenzylidene)sorbitol	C24 H30 O6	NA		414.20403	19.908	109464.121490276	237733.355850192	113680.1290914	186075.020566216	497858.615591315	677280.197898806	90086.8470799651	192023.630426675	93849.8107398605	170453.657768306	24330.4939505857	93719.6394254685	254089.015156198	241651.321607268	421731.403733994	546076.437126572	1340529.87632362	845240.432455308	111929.578443001	331201.646170968	175477.740103002
Compound3208	3-{[Allyl(dimethyl)silyl]oxy}pregn-5-en-20-one	C26 H42 O2 Si	NA		414.29392	5.27	457673.262748857	693784.507305049	412807.903459784	38646.2269385878	859547.950724733	77195.3541744937	20321.3024158776	59750.0892863424	33126.6416903434	541560.660811677	1184230.26165328	62581.8449342313	628489.989077264	556312.183125692	953999.888286944	94171.7593352685	41177.8407682483	43205.4790475048	33020.7631543382	528518.131061432	356220.578506647
Compound3214	2-[(9E)-9-{(2Z)-[1-(2-Hydroxyethyl)-3,6-diazatricyclo[4.3.1.1~3,8~]undec-9-ylidene]hydrazono}-3,6-diazatricyclo[4.3.1.1~3,8~]undec-1-yl]ethanol	C19 H37 F N6 O3; C22 H36 N6 O2	NA		416.28911	21.332	164873.60972818	420137.408345345	443267.506949037	148382.44804142	1751388.57552275	907016.768077161	574556.19343316	685959.49582542	463111.322681538	717934.333765295	297940.917345893	395436.10492503	631678.858970927	130402.933463628	195892.733284412	1843326.61957495	1087856.73138235	1300098.79303106	216570.961544793	1809706.2996198	547475.582437802
Compound3216	4-Picolylamine, N,N-diundecyl-	C28 H52 N2	NA		416.41222	23.608	470769.270467743	526365.646424711	230185.833349547	77413.8015810785	675580.006577628	177893.140273946	294189.123967767	512527.569279921	45805.6497337873	408181.380705375	432411.747875368	61917.1910124713	613197.341834902	309353.395339516	1508297.88717289	373013.650095415	519412.621737635	227292.97085712	75595.4443540259	650376.737038687	262089.836502112
Compound3217	Istamycin B1	C18 H35 N5 O6	NA		417.25833	4.432	239262.292807816	47906.5546435762	112849.810543259	4470.42545176925	293506.87570982	625868.747343729	34126.124565316	94528.6419055768	32045.7310121764	81340.2982468526	79713.4457766597	81946.930585115	67951.3073562325	189124.441264951	70110.2053132164	7397.13052608664	149374.06081739	491028.956527326	6382.31316418788	75578.2154847336	262541.470007176
Compound3218	17-[1-(5-Methyl-2-piperidinyl)ethyl]androstane-3,16-diol	C27 H47 N O2	NA		417.36031	27.881	20162.4869989609	875651.390093544	176026.373611176	96142.4539747227	204188.575181322	29038.2191202889	49065.4530022496	364927.254246599	22702.2779091177	299901.341505176	674279.199612786	7008.6347178325	291263.194614418	53869.0694218816	913345.91227227	48846.141384996	45157.0296457165	12198.660675239	92634.9165759983	452845.935239465	26815.0504782564
Compound3236	N,N-Dinonyl-2-(phenylsulfanyl)acetamide	C26 H45 N O S	NA		419.32431	25.286	58483.4355111725	102396.045696669	37940.0436221298	384638.256209245	368878.108513677	200217.69122293	36884.9970902174	44357.9560848961	34016.9039523898	89608.3572213963	606897.351351112	323610.675803644	68624.4730579945	47380.1985181735	229389.246565548	1554106.77358352	1074589.27778092	528470.464834069	572620.8188646	206424.128372286	159373.898521698
Compound3246	N1-imino(phenyl)methyl-3-{[2-oxo-5-(trifluoromethyl)-1,2-dihydropyridin-1-yl]methyl}benzamide	C21 H16 F3 N3 O2	NA		421.09836	4.082	403497.512189632	577081.777126962	416708.208697126	7255.99203203683	2756779.94769197	2613988.61843727	51601.9540630971	333438.453765501	82162.2790638996	708130.2454327	1482861.92724743	86830.6326757931	216415.756395211	611249.728345111	908698.081341098	6435.9906932244	126359.803340451	359774.616349575	12763.5066622409	633853.631624082	1199644.0546523
Compound3249	17-Methyl-3-{3-[(trimethylsilyl)oxy]phenoxy}morphinan	C26 H35 N O2 Si	NA		421.24324	21.456	40966.845712679	48875.6950523073	38792.1913536441	12708230.506373	2774434.67370965	123063.315403467	30501.1924648228	46915.253696208	29853.0486437194	55278.2629246758	70244.0310723304	39496.3381716525	79394.4947393739	41416.5544690941	85693.107681877	21418164.3189334	969625.910940148	271783.16796905	11468634.4737097	803641.981211987	140978.282293785
Compound3257	N-{[(2R,4S,5R)-5-(3-Cyclopentyl-1-methyl-1H-pyrazol-5-yl)-1-azabicyclo[2.2.2]oct-2-yl]methyl}-4-methoxybenzamide	C25 H34 N4 O2	NA		422.26751	15.09	429425.647852633	523989.54989053	604556.722306271	673013.921472928	852445.910255505	1808315.71255929	777167.102086187	972458.608903186	381790.537409978	1544114.92082914	952750.945466332	675604.91773057	10805224.6857916	2739873.42287716	14162666.4851763	2491723.25170998	1230654.26819591	277388.144281556	46751.2318050942	157646.285103564	110193.266399373
Compound3258	3,4-Hexadien-1-yne-1,3,5,6-tetrayltetrakis[ethyl(dimethyl)silane]	C22 H46 Si4	NA		422.26763	13.485	30926.556808027	38994.1772926293	26812.9397536708	616868.264076818	75220.687216054	54661.5784979129	20248.1337490122	39118.7075903333	26906.1760262257	34437.4367606522	40764.1473300922	18076.5158961641	68889.7836181932	55646.4284212384	141926.350063145	771965.700978643	33001.9493562902	43417.3848730634	658367.577723467	49675.0709847144	39189.7482123116
Compound3261	Lupa-12,20(29)-dien-3-one	C30 H46 O	NA		422.35375	25.772	153343.645354272	676088.838374767	434100.71778925	720859.272756814	761497.522891925	437897.644996666	115530.265639734	602803.51572748	380411.845869479	281188.027844172	1710616.10418728	301630.417953967	335807.651015593	268996.006554249	252134.417262932	691669.044505432	506092.738252125	876708.18767734	739456.272355945	118519.881553246	700282.51464007
Compound3268	Dimethyl(2-methyl-2-propanyl)[(6,6,9-trimethyl-3-pentyl-6H-benzo[c]chromen-1-yl)oxy]silane	C27 H40 O2 Si	NA		424.27956	25.287	131106.60505603	99769.0165193721	32434.9519632298	242675.727347938	192219.112715427	100136.926503746	30131.2534186206	42422.5957576604	43865.6130164338	139111.769699205	352917.838244137	277346.129769299	65630.3521751543	117032.919168521	124033.236230326	862253.899197091	711966.42446285	352379.361949347	319263.345145026	116969.292093555	144702.861816836
Compound3277	Jervine	C27 H39 N O3; C24 H40 F N O4	NA		425.29353	18.134	1448732.33448822	1861656.95806699	625872.31718171	2110576.59217855	1485741.84207318	874042.87417472	1016518.75036142	825631.63386613	1102488.94168632	1422049.36571116	1523868.10430464	543825.305686958	3678388.14777661	625719.389320829	4581612.34494522	2800705.4045714	4071827.52432577	299587.562100909	636453.382074497	1038436.8531645	341870.117513699
Compound3278	Triacetylsphingosine	C24 H43 N O5	NA		425.31351	17.838	70545.0343555158	651405.151576887	814079.751015424	487878.468845999	1352582.6553433	857109.994113051	832514.951759072	1383460.71289925	801279.954909789	983930.52614857	1403796.21749954	3652851.79183202	1072101.55145548	242251.395479011	980073.481717026	2782730.43204713	3225519.9961624	2582543.03315511	913435.002350998	1571140.60173082	337160.259429051
Compound3279	MFCD00091508	C28 H43 N O2	NA		425.32868	18.682	1045270.09197866	654947.966523273	222600.642400901	685689.129913379	716452.566051457	213589.407571282	440956.356045182	392642.734881294	216776.175140254	297752.70230215	692864.979954379	184244.026499838	865346.572497007	271506.042245168	1870004.11124682	1092000.07411582	1477589.64068303	135253.258835372	265341.125527828	951143.248976887	165122.086818148
Compound3287	14-[4-(1,1,3,3-tetramethylbutyl)phenoxy]-3,6,9,12-tetraoxatetradecan-1-ol	C24 H42 O6	NA		426.29787	22.469	76404.2380903338	761456.8790483	275791.768938623	200822838.014737	138617802.626615	16578105.2211135	225493.427883873	612048.868335042	517134.972578207	1784769.70388994	5644517.50450916	8852017.84557006	5524186.34928561	756513.749267776	2184509.70989532	248711734.615711	57884054.4732269	14075380.3443535	210233133.368974	75458700.5260595	15534197.7003277
Compound3291	(2S)-2-[(3E,7E,11E)-13-Hydroxy-4,8,12-trimethyl-3,7,11-tridecatrien-1-yl]-2,7,8-trimethyl-6-chromanol	C28 H42 O3	NA		426.3131	23.437	117146.774914248	429568.847357373	534992.04567695	222060.707830538	139353.275426579	3750744.43509874	138940.479498763	538350.488511934	396838.115181319	834429.437725547	601649.376304564	660414.749712002	175402.285406859	266455.497026897	60752.3601819112	1551494.5667605	167132.282017541	205567.029145312	37257.5341584153	1352425.46420699	466777.390024733
Compound3292	Cholesta-5,7-dien-3-yl acetate	C29 H46 O2	NA	Other	426.34902	35.438	64020.5225161175	92974.9427349211	77265.5678838182	33224.06425532	26572.9099618523	80948.5942505382	70698.1230401028	101260.051942767	86060.9430764893	13606.3137246181	17449.6679938268	200362.158603142	75691.7661934643	43339.7305581624	61281.4272562836	50639.5561996849	283785.55987379	90814.7775236351	126104.280994911	310940.940606283	66991.2080459734
Compound3293	3-(5,6-Dimethyl-2-heptanyl)-1-methoxy-3a,6-dimethyl-1,2,3,3a,4,5,7,8,9,10-decahydro-11bH-cyclopenta[a]anthracen-11b-ol	C29 H46 O2	NA	Other	426.34965	26.713	288235.551699631	854877.620353313	653598.258002918	442411.221089228	1186217.37118302	1155840.69111454	494090.004242072	961075.120227071	706368.182058303	1057505.73116393	1028004.94347578	1139442.51351549	873903.822365045	489861.563358589	728357.030628822	1756810.79629825	2005720.84297436	2765053.49740231	471578.060461825	1372311.94646203	1119687.37451251
Compound3294	diisooctyl sebacate	C26 H50 O4	NA		426.37169	29.853	633690.199736259	220764.415127861	168181.524867803	4463395.64211711	65851.9782939107	1516799.99235385	93913.9637334318	430142.865555366	76512.550508199	124553.051267285	730684.822167232	18309.0946561438	340576.097894059	308234.444151751	231449.174936364	43287.7604253074	9060945.85796692	2032684.2813052	674842.648857649	190030.790001758	16577.4800505259
Compound3298	Veratraman-6(5H)-one, 17,23-epoxy-3-hydroxy-, (3beta,5alpha,23beta)-	C27 H41 N O3	NA		427.30828	25.233	88558.6065770374	733645.600534394	566267.993684848	164118.140986828	1403168.83929118	586691.941672499	252472.616225857	117227.44078324	670679.955066106	219391.87362979	716044.499260194	255036.29647325	60110.8662590518	730080.679137379	113252.851492365	526820.895340958	844547.720666367	1302471.97921723	565761.843669716	623384.161022354	1079720.49015843
Compound3299	stearoylcarnitine	C25 H49 N O4	NA		427.36582	22.992	718546.094986479	2039830.16094464	1238274.48736254	184514.959426003	1617329.95070092	3223292.40003518	251289.844990555	103396.854190597	926126.650306149	2119523.13828162	2350160.09110069	3396553.49693054	2183415.38401849	717373.82531561	3041804.57489164	545376.855169183	2097194.10491915	2948756.99523452	89702.2094848154	3425567.09054777	2401905.92753676
Compound3305	Cholest-7-en-3-yl acetate	C29 H48 O2	NA	Other	428.36525	30.026	210502.60451863	536955.039102837	854347.828995084	721240.002087279	1592208.89025978	1562410.56108496	537795.980725292	1509559.17405775	529868.787402234	677944.801472757	1091391.83259357	46001.8445406136	337039.570886545	1497189.62050203	950471.296164956	42924.1465873059	2347196.92244627	2803726.75114996	373134.892664091	618607.129325445	43087.6547370607
Compound3313	2,5-Bis(5-tert-butyl-benzoxazol-2-yl)thiophene	C26 H26 N2 O2 S	NA		430.17101	29.711	25953.1336555109	188088.946450537	141061.277119085	44956.9711101625	9795.82866507893	49219.3988816998	43127.5030887946	231347.889497022	105781.261851647	155846.680925052	305927.174007677	672541.02243513	70729.097151717	149676.635998055	693196.917831128	40225.2000207642	147532.211254308	27321.1857937955	53604.6976767581	42996.4782799762	31113.2680893766
Compound3316	(22R,23R,24S)-22,23-Dihydroxyergost-4-en-3-one	C28 H46 O3	NA	Other	430.34413	24.736	310048.79964263	217006.706883446	750696.821437757	365095.548365134	237120.564970627	1007337.32859206	514794.509515588	603023.607411301	1445609.73758742	301956.882433756	165465.760951023	37911.268747628	460909.183069902	636239.642385627	438104.712998104	71867.0700126602	301575.502555615	268111.400805382	495044.675194911	881937.136538852	151817.361498887
Compound3320	3,17-Bis[(trimethylsilyl)oxy]estra-1,3,5(10)-trien-4-amine	C24 H41 N O2 Si2	NA		431.26952	26.822	25222.8830891036	79008.4492994726	74532.2238537678	33667.6947412479	56267.2171471055	175834.543080084	15223.2477346982	11418.4063608544	287873.598272779	10054.7772338572	22783.7194619647	96431.1089289676	39612.6143829655	656724.974519319	53787.7996936964	111549.197676823	203708.774093222	297206.373593339	193320.192965842	293767.813556218	32770.1235010947
Compound3321	Istamycin C1	C19 H37 N5 O6	NA		431.27306	12.349	27514.0085803844	110434.544475662	33999.6121723729	8184971.19694242	112193.860351977	70847.680033393	42749.1943842834	109889.387299605	63087.9138532903	30632.0073671254	55914.6417437332	20221.9232912066	364478.16867503	53164.0654773141	155717.522019761	25054082.818663	353453.773221815	63066.6844322701	11319016.8974045	49751.8338582659	59619.5160620956
Compound3323	N,N-Bis[3-(1-azepanyl)propyl]-3,4-dimethoxyaniline	C26 H45 N3 O2	NA		431.3522	27.746	120488.408768193	158275.595760815	170237.297722602	25669.1389495628	370471.626888157	461046.972430978	79314.3482108564	181774.025220597	144339.707155851	190324.953598482	149446.118998527	248417.805575185	152140.176616226	175479.475091548	69483.2568158216	349594.598092806	477855.238079446	549104.089459208	50109.2571664042	248211.538484754	493697.740427341
Compound3324	N,N-Didecyl-3-methoxybenzamide	C28 H49 N O2	NA		431.37548	24.591	1016877.89486623	692042.363772857	427171.769799155	105483.519445212	488550.738807137	371278.358706857	444315.394510185	1005168.10391093	198627.960042873	502487.535845915	853834.9044433	148370.781817068	380386.37695103	416269.154541138	2510958.09736322	452747.180645147	725609.964162929	466142.1732517	61035.9696094991	1480966.99935415	661471.250995574
Compound3344	Tris(2-ethylhexyl) phosphate	C24 H51 O4 P	NA		434.3523	33.059	6606618.08615669	12081517.5306349	11048349.2884452	3693264.95705867	15039969.7153697	5973109.10282555	6559963.5691463	17292962.8093858	13036799.4266099	8039614.30186828	14235156.8748217	12817482.4738802	12632347.2098929	18137650.1747473	22782981.321684	42597565.8515575	51201861.4658169	7771510.64615097	3015075.06300142	10289513.3658564	14421521.1699576
Compound3352	3-hydroxy-7,8,14-trimethoxy-17-methyl-12,16,21-trioxapentacyclo[15.3.1.0Â?,Âaâ	C22 H22 O8	NA		436.11905	4.194	142310.667531162	1248109.483037	354618.831421846	76499.3872530585	941608.287585225	879382.589069933	1350042.08685968	3005515.92439729	1307576.58770792	694463.651402933	1046045.83011921	1692838.6380732	686924.988697216	1443122.71324868	338744.866062076	21211.9551519494	578197.385511519	1119505.95131331	55454.9820048894	1787788.41698026	4028001.78912506
Compound3353	Flurandrenolide	C24 H33 F O6	NA		436.22801	4.677	9657.8513165028	9165.72312442036	9597.70945020452	1971.11549356857	33044.6075963945	28656.386039267	5585.31967938709	8642.87629268391	5954.78507236189	10703.4420418735	16067.8054910988	5479.6565644626	10520.6718586489	13931.4510604696	14896.3702368595	903560.851197485	19728.5710344117	20972.0809186222	2147.47533316237	14753.3715439682	37514.357051445
Compound3356	bolmantalate	C29 H40 O3	NA		436.2982	27.127	92846.6869091964	136712.565772913	53982.7355300351	83519.1465237108	110407.291042246	52213.2754727379	77260.1251620907	47350.794316343	32363.9508573718	50113.0451313507	53966.8196545825	16233.7004081386	206219.789721693	34576.5743106052	157212.123401022	751681.945845955	335565.558413273	32590.76699129	78242.1682819018	145289.770144738	47836.4449355955
Compound3358	2-Cyclohexyl-N,N,N',N'-tetraisobutyl-3-methylsuccinamide	C27 H52 N2 O2	NA		436.4026	33.165	1882907.01466946	1350440.62643352	394516.055428031	503435.581889396	664622.462916372	135200.634444224	1501911.7466325	1178593.73740975	185663.261863539	796585.192201393	1103278.54997758	398847.617464682	5012040.51246914	865999.556257262	2852473.2441347	7437419.91313681	376897.170191579	13426.8829456939	619720.79106222	522007.214609373	258827.883432158
