Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	A7	A9	B8	B10	B12	D7	D9	B7	B9	D8	D10	D12	A8	A10	A12	C8	C10	C12
Compound1230	Diaveridine	C13 H16 N4 O2	NA	NA	260.1234	4.702	32623.743395509	18908.6028598871	57362.2668967358	857034.126020996	103412.21518918	72735.6506339779	15055.3242203977	19849.8220668303	42318.7373812439	165739.770593222	612228.725992975	612385.646958566	123854.023719081	145910.066182076	33393.805627054	220278.859481631	43769.9801849388	1960516.04696226
Compound1231	glu-leu	C11 H20 N2 O5	NA	NA	260.13716	10.937	1707713.49492433	2324290.12892642	17964968.5152601	3474009.11327464	9898270.79560928	5320657.0888813	1729491.23800473	412839.64276942	932838.261199554	6678059.56586427	11485740.1145597	7447315.20975245	2431698.40421934	8697411.27742313	10264253.5326409	4795677.42915055	2527033.22549975	2865206.4048282
Compound1232	L-gamma-Glutamyl-L-leucine	C11 H20 N2 O5	NA	NA	260.13722	11.187	35686153.6704564	24641217.6063616	19783423.6484406	9824195.11013192	21685466.3175133	7768144.80209472	18022369.9673776	16816638.8493438	5891078.02675207	15651870.5623011	14204679.6227225	14264195.0182441	31903913.0754635	27459855.8717348	12186339.1555293	12196666.7483396	9553052.05931092	8177262.5472814
Compound1236	asp-gln	C9 H15 N3 O6	NA	NA	261.09596	3.8	170905.572408219	113086.845030224	271874.402401862	523566.692291702	412886.403069654	88505.0552974935	54465.9356651989	119136.229601749	99452.1928498942	188127.407482512	732244.552873281	713512.406085449	347363.793655873	706522.530282216	350095.787179344	582240.766637729	381638.404714922	504033.959230128
Compound1237	Gly-Trp	C13 H15 N3 O3	NA	NA	261.11104	12.214	1283078.2896222	2015529.99573325	1233306.0902437	147491.133012044	479113.96554756	292334.633031214	1321320.89521783	1557768.49813478	211455.169898234	1011382.29623768	329505.895400505	170126.198318292	2894073.93184204	2767050.52846711	303501.639884815	561851.183396418	323938.813428903	311951.831114781
Compound1239	Asp-lys	C10 H19 N3 O5	NA	NA	261.13228	9.968	164535.901877893	133519.17152194	250638.319306278	47070.7950134705	171376.881585484	219283.882162496	129279.400944928	262211.822176902	114363.193395764	223949.640439922	290193.312855467	57935.5137164555	97602.7221029377	165488.320579149	181380.935985264	166161.170859204	69351.2726040695	76899.8853168799
Compound1244	ser-arg	C9 H19 N5 O4	NA	NA	261.14322	3.514	288708.057867116	200255.758206604	355623.992268597	404881.036445158	343291.827553838	33844.5392188468	151011.176948502	227169.782041217	54196.9319263252	845874.532862875	226400.561552644	612857.550672351	861516.616928295	2058213.7989404	349718.875610833	387817.363558316	541528.43987526	291743.298080435
Compound1246	Homovanillic acid sulfate	C9 H10 O7 S	NA	NA	262.01478	11.05	80113.7736540238	67942.4235211029	249845.679147925	192922.088487078	471053.289419013	39655.3480109775	60954.828245845	27210.3871148993	30417.1017507396	115432.575098361	411609.377775232	34745.0089879222	407057.522038236	219863.320177863	337631.571694297	87530.250927871	4002760.89131438	731528.168311842
Compound1249	Methionylleucine	C11 H22 N2 O3 S	NA	NA	262.13423	11.467	18944.0558507873	235803.127421933	23871.9803594993	137982.681915052	20737.4363669531	9338.39288349697	457242.830807926	13576.222531209	8028.10048416864	422177.016611927	22102.0026885829	151871.437898232	30407.7325667245	41439.4685863975	114313.728124349	22008.7414003071	252081.91506311	92710.7524684432
Compound1251	octadec-9-ynoic acid	C18 H32 O2	NA	NA	262.22923	35.531	442352.679508012	338328.298801124	629870.228753784	39889.3203064251	1069308.86858334	551129.212995299	33203.2600597625	56046.803613164	116706.513543365	788956.227655327	2017125.58603769	22452.5354616778	1021242.25746648	126449.093282286	35775.8398904331	283864.199665627	54351.9524724809	143242.789226037
Compound1259	(3S)-3-[(1,3-Dihydroxypentyl)oxy]-4-(trimethylammonio)butanoate	C12 H25 N O5	NA	NA	263.17336	11.535	302766.442958788	166071.213492145	183627.396999283	223516.838532537	391515.620470533	35796.6112737282	69177.2834170138	66689.4338079976	62981.7596220497	321380.781660467	172989.628844633	107579.592737034	748652.167388663	71127.2493169016	413885.823834167	68716.4754898547	137712.983400307	623002.472567572
Compound1268	2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid	C14 H20 N2 O3	NA	NA	264.14726	11.827	3941045.39827584	1860396.71007146	2824803.62507199	3382355.35647025	2512151.24866627	1592060.4715049	3249702.78770531	4652012.24976476	1127956.45483619	4947857.03885039	6867615.61304386	844757.209908648	5661356.70933815	5054841.53611324	5411615.94798171	5100185.37922907	7464156.90110998	7443065.43798984
Compound1269	2-[(5Z)-5-Tetradecen-1-yl]cyclobutanone	C18 H32 O	NA	NA	264.24488	35.148	48846.2416931348	47027.3453584229	284860.459117417	107848.118652133	162501.14323265	17158.6442078871	45762.3466950011	69821.968401726	24658.5873943727	84940.4845651548	63815.8127791847	33532.4593091013	162453.209732716	91265.7250043705	55535.0210054209	92703.5382247358	57758.9173366806	30429.6221372919
Compound1272	1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose	C10 H19 N O7	NA	NA	265.1159	3.82	75256.5986949918	34385.9723492477	220922.735266891	1507030.76540155	457205.581704806	84352.5789176117	77435.9037574019	36873.7628605261	63030.1419571725	128432.477875206	1228559.63794056	70467.4109992951	1139450.67032008	1050224.19594684	1845204.28313916	1035769.30106693	1766532.55694773	441072.477698014
Compound1274	7323	C11 H15 N5 O3	NA	NA	265.11705	9.836	5072.6276179958	23145.957661002	392204.593243208	56088.5210119316	38902.9480417984	26007.3745273923	15439.2535630749	21840.0268688937	5102.4956725801	79020.0833713006	29884.5078111164	90134.3899590095	77560.2699804183	148379.527537994	50081.9735370754	187146.799132242	49647.9518186042	57943.461887011
Compound1275	4-(dimethylamino)-1,1-diphenylbut-3-en-2-one	C18 H19 N O	NA	NA	265.15218	3.48	37062.1705619596	52022.5622423832	119128.708224735	1160691.1333944	274181.115854098	88130.4801085615	58000.872529823	25772.3722451146	82733.0970238272	78257.0948464634	1107612.33802932	33917.4341680999	231483.281682954	539326.524578141	1032593.38177453	1208562.04446384	1037902.32576333	482104.167348349
Compound1281	threonylphenylalanine	C13 H18 N2 O4	NA	NA	266.12645	4.101	251668.556668729	157470.959086702	1071164.99074613	583795.832838409	388784.53279609	69074.5424269221	106610.048800476	136682.884324008	63292.1635696051	296812.280801	322916.082139812	150833.905631538	867212.512300613	1707246.12348652	501895.211680058	548310.00550011	1761981.70255758	818838.372071394
Compound1287	2'-Deoxyguanosine	C10 H13 N5 O4; C10 H21 N O3 S2	NA	NA	267.09691	10.352	982139.428866796	556986.122649783	3547333.16492953	72647.6857749595	1064715.57916896	81244.3868037377	166972.951290644	743014.310074572	276687.114673571	8792955.3325128	238255.046925673	534326.436187241	1554287.28188252	4009364.60290568	528813.078242585	396313.730099589	66124.2084895294	88375.0353782765
Compound1292	Arabinosylhypoxanthine	C10 H12 N4 O5	NA	NA	268.07963	3.763	90513.1589250823	75828.1763951273	99351.5935008202	1410486.74250025	942398.666369682	77830.5095487026	51363.7355421223	47726.1434369128	67237.1751978677	192274.022136144	1480896.22206152	57881.8191733234	387467.212667556	980751.376307306	1113506.83197899	1230383.93276961	1209793.3060199	845936.530450713
Compound1298	ile-his	C12 H20 N4 O3	NA	NA	268.15327	5.351	1007642.78245894	408932.30422155	401602.882306082	223710.144736132	181457.008881652	171332.908797714	255027.15774347	611401.636482336	147149.94367902	281090.750539392	370311.661680751	103703.547465313	544625.199394496	442119.78498193	334730.826711811	631208.006744418	505313.668362574	553275.498229402
Compound1299	His-Leu	C12 H20 N4 O3	NA	NA	268.15358	4.157	1566607.61783126	1087612.12173206	607473.379956569	586046.618335541	1077541.5326493	586511.721486507	1150683.17121542	1473840.61961952	360499.128258116	1665516.39833095	2043121.43823057	429156.370764157	1929405.73309897	2052715.65482056	2314706.68394271	1352781.07777502	2384555.62331861	1948352.91015167
Compound1304	Dioctyldimethylammonium chloride	C18 H39 N	NA	NA	269.30766	19.088	181761.388140628	641110.67452226	284179.393727219	175768.881218806	101947.577543476	20943.5581324391	1105200.4381389	156040.310462055	18164.4272989809	195486.095184011	29794.1869108688	55889.4886863432	209100.724969424	112752.867103748	771887.016063461	334675.949904927	25015.8562610537	671231.432045264
Compound1307	Genistein	C15 H10 O5	NA	NA	270.05299	14.187	300553.497580233	703751.199145257	457297.210939523	5265863.18208955	795379.502181401	203100.185726207	255160.143343614	146114.495238377	264287.539908957	562654.272327534	978510.774359072	86591.8785146899	1357836.846992	797000.929967111	922454.448418509	720805.206088616	10888863.0325809	9738913.8245334
Compound1312	his-asp	C10 H14 N4 O5	NA	NA	270.09513	3.508	69869.9334604707	41270.6646163067	185877.902736167	852215.536305569	284767.630855838	57192.9450036078	58146.9906982773	36877.8837419889	68624.2255862282	101923.032220322	603811.360257392	33064.3368867631	236380.635124428	455756.323740789	618172.519559002	576657.347050586	833445.305345188	293375.900741512
Compound1315	hexestrol	C18 H22 O2	NA	NA	270.16147	16.739	586463.392983338	352077.577120464	346110.115696077	91689.5157499609	864535.233616754	18386.611734725	282871.566197188	23146.6612669867	18028.7738739358	98029.4640583589	54466.272619598	47824.9472051586	442886.16672895	397253.697418462	70845.340733498	64880.6262133539	351899.170665692	463662.597074277
Compound1316	3-oxopalmitic acid	C16 H30 O3	NA	NA	270.21904	16.731	1922923.32336165	562174.38744	4799255.96983029	816341.752919402	5056113.99837543	863112.292774684	871915.852566896	703538.327839156	403877.404440374	3729971.69691517	8437085.70293986	130813.623978359	2968191.0441265	3489595.45054476	3003288.58020871	2830645.9120981	1722952.91997179	1194523.54666992
Compound1322	Arg-pro	C11 H21 N5 O3	NA	NA	271.16405	9.662	5654.97630173549	2011.18926894768	26901.4820410964	2766.20843896749	17452.061452046	6461.59042523654	15432.0306350067	8711.33415719732	10048.950926382	39896.6562499402	175523.070775598	10383.1395944783	5348.93177732961	63984.8596383479	38705.1411986908	21640.6378839365	4191.85520978563	2557.65745332794
Compound1327	L-Alanyl-3-{[(2E)-4-amino-4-oxo-2-butenoyl]amino}-L-alanine	C10 H16 N4 O5	NA	NA	272.11104	4.368	22618.653136081	31123.2402780632	133919.658501674	214394.100218955	113965.243476243	25791.9909588875	8075.87753898892	15140.4256282874	16460.4693984569	47649.0107195883	307328.846179613	24801.4999767657	598433.051788609	382466.512423178	153339.885336058	747562.864015743	107363.151948247	21466.3594960322
Compound1328	4-(9H-beta-Carbolin-1-yl)-1,2,4-butanetriol	C15 H16 N2 O3	NA	NA	272.11562	13.885	13762.7152953245	10221.3148219068	57541.2363171903	569939.566241772	250903.361716872	11260.0458909113	7391.4731378142	14576.8367361356	9315.763733875	326940.136544606	385532.677479788	40742.2874424309	20365.0540901669	44817.6215878875	52572.6436117253	3396683.57439818	976603.472938005	138321.143602097
Compound1329	16-Hydroxyhexadecanoic acid	C16 H32 O3	NA	NA	272.23537	25.94	111809.270064254	140364.545499474	1273332.37393128	397985.74326271	704500.049282221	79815.663308277	197838.561072011	188672.411054892	66468.543787282	2745115.59389466	743873.815949877	51621.7843157695	1050421.06427096	1483006.96419665	260970.507639106	584678.283633269	310880.945085152	177625.299627796
Compound1333	N~6~-(5-Oxo-D-isoleucyl)-L-lysine	C12 H23 N3 O4	NA	NA	273.16847	10.726	955712.568476878	723954.207938361	160991.373223109	44101.0294584827	95014.7971198899	364324.529553316	668071.745969829	891482.0153611	523423.731266881	130349.929030846	693144.09642155	58793.7264814897	1407142.62381311	1036080.53701072	278342.368917322	169977.179146535	1139487.54763026	484723.352432975
Compound1336	val-arg	C11 H23 N5 O3	NA	NA	273.17964	9.786	42756.8191488573	28597.3661435966	44609.1512479807	13857.8276272729	15185.7422863591	43199.6876370683	27463.9179495958	473183.292763092	39704.7307786469	162564.839357114	333081.701159568	26312.3082506509	24252.5468400824	107237.550625983	50931.8969029412	28557.5019981664	11352.7434112635	16663.0927632794
Compound1341	1-O-Arsonopentofuranose	C5 H9 Cl N2 O5 P2; C5 H11 As O8; C5 H11 As O8	NA; NA	NA; NA	273.96654	3.246	4805.15042850733	4567.66366256128	13067606.6892865	3312066.29610874	4013025.28812949	2808.84530539977	2403.37341729402	2128.99589172838	1636.89442253258	7393.00667042413	443212.292570704	4914.99045332715	6958678.43757204	827831.965729665	11547478.5585921	408074.32159833	293604.881981545	88107.2154491806
Compound1344	Gln-Gln	C10 H18 N4 O5; C11 H14 N8 O	NA	NA	274.12867	3.698	253263.083717301	143988.100807672	149942.531183047	600998.265055696	167983.925059626	117043.3153576	194521.452327149	118584.378075467	84027.3896092446	183178.888296214	2052693.99926655	73641.4233987394	672165.703090062	419603.995680737	459203.358654777	440629.641144746	456265.19581597	478961.593722856
Compound1346	(+)-podocarpic acid	C17 H22 O3	NA	NA	274.15653	15.332	37403.9843840176	23177.0582529212	44978.9493869423	100476.508906844	87333.8020884687	19306.7370558332	20907.2989448041	31406.4571487968	16194.3770101585	69868.8889400945	35189.2971737729	57473.8752908852	105695.851333317	321475.720350741	272805.903365594	185550.422516589	1199195.8484485	1626225.4716823
Compound1349	L-alpha-Glutamyl-L-glutamine	C10 H17 N3 O6	NA	NA	275.11176	4.131	236285.323739543	221959.638738611	606549.423183424	674879.977079001	353604.741478885	183775.689598666	166714.389756337	319565.733302334	180648.794656459	768564.740025875	1115083.96572248	380277.029060017	1323201.07453229	958144.228952071	1377199.06751642	876637.407223055	1073191.42301484	867490.209644833
Compound1350	gamma-Glu-gln	C10 H17 N3 O6	NA	NA	275.11191	3.868	604922.334087652	239190.004593778	659600.309803402	1196633.30164802	1198955.43499907	210562.15854928	204822.480166226	155499.755474454	179533.14222909	1481087.00032853	1042374.58121671	6963276.86107404	1292398.11128126	3893422.20096648	1158971.8534677	1381003.61663736	466198.518924562	873228.178865593
Compound1353	O-glutaroyl-L-carnitine	C12 H21 N O6	NA	NA	275.13646	5.548	112864.211075588	107946.950174833	849890.309016898	1288618.19088207	583179.821159191	84692.2814222433	60089.0228010472	58066.3610198524	122844.972450659	194247.572376148	917163.678477288	125319.042285758	1019647.63441087	254811.921205597	1477175.75044872	1069532.60843545	830162.938103012	271953.294200386
Compound1355	L-gamma-Glutamyl-L-lysine	C11 H21 N3 O5; C12 H17 N7 O	NA	NA	275.1483	4.186	1134407.84141014	791071.907866111	1419079.447864	1203266.39664066	1234528.28233354	636204.278992108	720649.303502353	740853.052883232	389341.390901061	1601146.73485933	1770597.68958401	679874.121976063	2991701.56354338	2801558.81624195	1887051.58078765	1335243.70185222	1640541.95176807	1309400.23627063
Compound1357	epsilon-(gamma-Glutamyl)-lysine	C11 H21 N3 O5; C12 H17 N7 O; C14 H26 Cl N S	NA; NA	NA; NA	275.14845	3.939	385241.946562962	157537.685524298	398454.275298818	300367.155041724	507424.874544409	53460.8432802507	180865.957576727	87462.3284399996	92112.5088803548	2286219.95156095	1077427.81900874	2740290.3948212	237825.162492619	812790.246496319	274399.214853899	433003.170780576	399767.978210366	662455.289907151
Compound1361	N'-{6-[(5-chloro-3-pyridyl)oxy]-3-pyridyl}-N,N-dimethyliminoformamide	C13 H13 Cl N4 O	NA	NA	276.08187	3.774	495650.566005238	222494.508581884	6185100.72571939	10735565.0659904	4054291.77497846	1282422.93974827	808242.460976736	595861.513014324	985709.380950789	1179083.31443366	11629895.0732027	159551.657004315	5809970.64970466	4035873.64655621	7478587.6477564	6425451.55674998	8210031.44221205	9208080.3079357
Compound1364	Glu-Glu	C10 H16 N2 O7; C10 H21 Br N4	NA	NA	276.09587	4.149	297506.964238774	269411.362181626	724952.191705563	360098.593407897	998116.788297246	107023.016010156	157842.396679618	80250.7627991384	55238.147847066	1286698.58821989	375609.837572624	2450788.8967742	790283.668708083	1458672.35616772	425011.800047925	350386.978277467	140053.16647805	302427.046177549
Compound1365	Oxagrelate	C14 H16 N2 O4	NA	NA	276.11067	11.726	1245416.63349043	603946.295537634	297372.462172856	90198.6473670128	421642.723452798	408060.53407033	761551.569646164	472716.350465448	248739.762370735	415756.487307748	412970.121979181	164433.160127462	396667.319097998	429118.212023386	277208.149471403	786659.505568114	517187.241991933	316630.569814322
Compound1376	Glu-Met	C10 H18 N2 O5 S; C12 H15 N4 O2 P	NA	NA	278.09361	4.658	97669.3042173728	77559.606985582	199557.764567088	79262.1903012272	402083.154463426	26251.7539357724	22871.0309147688	78891.2057808	11348.2302262745	527603.170307039	69778.0225025029	977517.606441299	344556.947162584	621780.859432213	99871.8436340297	152653.520908353	67509.9930672393	68738.2052670323
